Date,Open,Close,High,Low,Volume,macd,macd_h,macd_s,rs,rsi,SMA_50,SMA_200,Output
2013-05-15,225.37,228.3,229.3,224.0,12404467,6.8,0.57,6.23,1.79,64.13,206.61,,0.0
2013-05-16,227.43,224.67,229.0,221.77,11077167,6.41,0.14,6.27,1.45,59.16,207.18,,0.0
2013-05-17,225.77,223.27,227.63,222.07,24402313,5.92,-0.28,6.2,1.34,57.31,207.76,,0.0
2013-05-20,223.33,223.1,228.07,222.67,11083104,5.45,-0.6,6.05,1.33,57.08,208.32,,0.0
2013-05-21,222.67,220.67,223.6,219.23,7706809,4.83,-0.97,5.8,1.16,53.72,208.83,,0.0
2013-05-22,219.43,223.7,224.67,219.43,9757464,4.53,-1.02,5.55,1.33,57.11,209.48,,0.0
2013-05-23,222.27,221.67,223.97,220.23,7726027,4.08,-1.17,5.26,1.19,54.24,210.01,,0.0
2013-05-24,222.67,219.93,222.77,219.13,10614930,3.54,-1.37,4.91,1.08,51.84,210.44,,0.0
2013-05-27,220.0,222.6,223.07,219.67,8008485,3.3,-1.29,4.59,1.23,55.12,210.93,,0.0
2013-05-28,221.77,226.67,227.9,221.73,8197506,3.39,-0.96,4.35,1.48,59.64,211.48,,0.0
2013-05-29,227.33,228.43,228.77,224.97,6836812,3.56,-0.63,4.19,1.59,61.45,212.02,,0.0
2013-05-30,228.27,236.2,237.27,227.93,16890534,4.28,0.07,4.21,2.15,68.22,212.72,,0.0
2013-05-31,234.33,226.6,234.33,225.73,11126308,4.03,-0.15,4.17,1.24,55.3,213.23,,0.0
2013-06-03,227.1,224.03,227.93,222.13,7278042,3.58,-0.48,4.05,1.1,52.44,213.65,,0.0
2013-06-04,223.9,224.87,225.8,223.4,9254278,3.25,-0.64,3.89,1.14,53.29,214.07,,0.0
2013-06-05,223.67,222.67,224.63,220.23,8365125,2.78,-0.89,3.67,1.03,50.73,214.42,,0.0
2013-06-06,222.67,223.27,224.5,220.07,6394968,2.43,-0.99,3.42,1.06,51.41,214.82,,0.0
2013-06-07,222.0,222.57,225.67,220.77,6522954,2.07,-1.08,3.15,1.02,50.53,215.2,,0.0
2013-06-10,222.7,224.67,225.33,222.57,4775481,1.94,-0.97,2.91,1.13,53.13,215.66,,0.0
2013-06-11,223.2,222.9,224.83,222.0,9871107,1.67,-0.99,2.66,1.03,50.71,216.03,,0.0
2013-06-12,221.87,220.67,222.63,218.7,10105126,1.26,-1.12,2.38,0.91,47.76,216.32,,0.0
2013-06-13,219.43,218.0,220.23,215.67,12352501,0.71,-1.34,2.05,0.8,44.42,216.59,,0.0
2013-06-14,219.6,221.17,222.0,217.5,8107098,0.53,-1.22,1.74,0.96,48.98,216.91,,0.0
2013-06-17,221.87,221.23,221.87,217.4,5108967,0.38,-1.09,1.47,0.96,49.06,217.24,,0.0
2013-06-18,220.37,220.1,221.4,218.87,8104336,0.17,-1.04,1.21,0.9,47.46,217.64,,0.0
2013-06-19,219.97,219.93,220.47,218.13,6809847,-0.01,-0.97,0.97,0.89,47.21,218.16,,0.0
2013-06-20,218.57,215.13,218.6,212.67,15620893,-0.53,-1.2,0.67,0.69,40.68,218.56,,0.0
2013-06-21,214.67,214.9,216.53,211.67,10081105,-0.95,-1.3,0.34,0.68,40.4,219.03,,0.0
2013-06-24,213.57,209.6,217.07,207.57,12685849,-1.69,-1.63,-0.06,0.52,34.36,219.42,,0.0
2013-06-25,211.0,213.13,214.33,207.33,12458821,-1.97,-1.53,-0.45,0.69,40.71,219.88,,0.0
2013-06-26,214.5,215.3,217.93,212.47,13188348,-2.0,-1.24,-0.76,0.79,44.28,220.28,,0.0
2013-06-27,217.27,214.47,217.93,211.37,15447925,-2.06,-1.04,-1.02,0.76,43.21,220.57,,0.0
2013-06-28,215.07,216.23,220.0,214.17,13819636,-1.95,-0.74,-1.2,0.86,46.19,220.79,,0.0
2013-07-01,216.67,217.3,217.87,215.0,13293921,-1.75,-0.44,-1.31,0.92,47.97,220.96,,0.0
2013-07-02,216.67,216.57,217.7,215.0,9031021,-1.63,-0.26,-1.38,0.88,46.83,221.09,,0.0
2013-07-03,215.87,217.57,218.33,213.43,10135750,-1.44,-0.05,-1.39,0.95,48.63,221.21,,0.0
2013-07-04,217.67,225.9,226.53,217.57,9645748,-0.61,0.62,-1.24,1.54,60.61,221.49,,0.0
2013-07-05,228.0,228.4,230.0,227.07,6815046,0.24,1.18,-0.94,1.73,63.37,221.8,,0.0
2013-07-08,227.47,231.13,232.4,225.83,7952412,1.13,1.65,-0.53,1.96,66.16,222.17,,0.0
2013-07-09,230.3,231.63,233.23,230.3,6940654,1.85,1.9,-0.05,2.0,66.66,222.47,,0.0
2013-07-10,232.6,230.37,232.6,228.73,6719473,2.29,1.87,0.42,1.78,64.09,222.7,,0.0
2013-07-11,234.57,235.6,236.27,230.53,6915357,3.03,2.09,0.94,2.27,69.37,222.96,,0.0
2013-07-12,235.5,233.73,235.5,231.73,6394101,3.43,1.99,1.44,1.91,65.65,223.22,,0.0
2013-07-15,234.9,235.07,235.57,231.87,6656910,3.8,1.89,1.91,2.03,67.02,223.58,,0.0
2013-07-16,232.0,240.03,241.33,232.0,9762691,4.45,2.03,2.42,2.51,71.53,223.91,,0.0
2013-07-17,240.67,245.57,246.93,240.5,17965230,5.35,2.34,3.01,3.09,75.55,224.25,,0.0
2013-07-18,245.5,245.77,247.93,243.2,11436519,6.01,2.4,3.61,3.11,75.69,224.57,,0.0
2013-07-19,245.67,246.03,247.93,243.47,8103916,6.48,2.3,4.18,3.14,75.87,224.78,,0.0
2013-07-22,244.83,245.87,247.0,244.3,5949513,6.76,2.06,4.7,3.08,75.49,225.22,,0.0
2013-07-23,246.9,250.5,250.73,246.3,7412787,7.27,2.06,5.21,3.72,78.8,225.75,,0.0
2013-07-24,250.33,250.53,253.33,245.93,10686655,7.59,1.9,5.69,3.72,78.82,226.2,,0.0
2013-07-25,249.27,239.27,249.33,237.17,21235404,6.86,0.94,5.92,1.33,57.11,226.49,,0.0
2013-07-26,240.43,245.43,248.5,233.1,17561382,6.7,0.62,6.08,1.71,63.1,226.93,,0.0
2013-07-29,243.33,238.63,245.13,237.07,7964439,5.95,-0.1,6.05,1.18,54.11,227.24,,0.0
2013-07-30,237.07,233.73,239.07,232.67,5585278,4.91,-0.91,5.82,0.95,48.73,227.51,,0.0
2013-07-31,233.33,227.8,236.6,224.03,19964458,3.56,-1.81,5.37,0.76,43.14,227.59,,0.0
2013-08-01,229.0,226.27,232.7,224.7,9546841,2.35,-2.42,4.77,0.72,41.8,227.68,,0.0
2013-08-02,226.67,221.97,229.33,219.77,9044092,1.02,-2.99,4.02,0.62,38.23,227.72,,0.0
2013-08-05,222.17,223.6,227.3,221.43,8635825,0.1,-3.13,3.23,0.68,40.31,227.74,,0.0
2013-08-06,223.57,220.17,223.87,219.33,11109771,-0.89,-3.3,2.41,0.6,37.45,227.61,,0.0
2013-08-07,220.67,214.73,221.83,212.33,11836569,-2.09,-3.6,1.51,0.5,33.4,227.34,,0.0
2013-08-08,214.73,216.9,218.13,213.6,9115869,-2.84,-3.48,0.64,0.57,36.36,226.95,,0.0
2013-08-12,219.93,223.77,225.0,216.67,18346215,-2.84,-2.79,-0.06,0.81,44.73,226.89,,0.0
2013-08-13,224.93,222.8,226.13,221.73,14909851,-2.89,-2.27,-0.62,0.78,43.85,226.87,,0.0
2013-08-14,222.1,223.23,224.67,219.4,9639463,-2.86,-1.79,-1.07,0.8,44.37,226.84,,0.0
2013-08-16,222.67,213.6,225.33,211.67,18002076,-3.57,-2.0,-1.57,0.57,36.26,226.65,,0.0
2013-08-19,213.6,209.27,214.57,206.67,12379668,-4.44,-2.29,-2.14,0.5,33.31,226.37,,0.0
2013-08-20,208.13,210.2,215.13,202.0,18708483,-4.99,-2.27,-2.71,0.53,34.54,226.13,,0.0
2013-08-21,213.33,200.57,213.93,197.43,14922136,-6.13,-2.73,-3.4,0.4,28.65,225.65,,0.0
2013-08-22,200.67,205.3,207.13,193.33,20115064,-6.58,-2.55,-4.03,0.53,34.56,225.29,,0.0
2013-08-23,205.8,205.67,206.57,200.7,14739135,-6.83,-2.23,-4.59,0.54,35.01,224.99,,0.0
2013-08-26,206.83,205.0,208.43,204.03,8696442,-6.99,-1.92,-5.07,0.53,34.54,224.73,,0.0
2013-08-27,204.17,198.6,204.5,193.77,17306215,-7.56,-1.99,-5.57,0.44,30.38,224.28,,0.0
2013-08-28,197.33,198.8,203.2,190.13,20711271,-7.9,-1.86,-6.03,0.44,30.66,223.83,,0.0
2013-08-29,199.8,203.7,206.0,196.67,17358522,-7.68,-1.32,-6.36,0.6,37.34,223.51,,0.0
2013-08-30,204.0,205.8,208.0,200.0,17055796,-7.26,-0.72,-6.54,0.67,40.01,223.22,,0.0
2013-09-02,206.67,213.6,215.87,205.87,13712043,-6.22,0.26,-6.48,0.95,48.74,223.19,,0.0
2013-09-03,214.27,200.47,215.77,197.07,20205522,-6.39,0.07,-6.46,0.63,38.57,222.9,,0.0
2013-09-04,203.33,199.9,203.33,195.73,20956126,-6.49,-0.02,-6.47,0.62,38.19,222.71,,1.0
2013-09-05,205.17,208.1,210.93,205.0,13624513,-5.84,0.5,-6.34,0.86,46.24,222.61,,0.0
2013-09-06,208.67,210.93,212.53,206.87,11033593,-5.04,1.04,-6.08,0.95,48.72,222.52,,0.0
2013-09-10,213.33,223.93,225.6,212.67,18161731,-3.32,2.21,-5.53,1.4,58.26,222.71,,0.0
2013-09-11,224.0,219.97,224.67,218.03,11302909,-2.25,2.63,-4.87,1.22,54.91,222.79,,0.0
2013-09-12,221.17,224.33,225.93,219.5,16206459,-1.03,3.07,-4.1,1.37,57.79,222.93,,0.0
2013-09-13,225.23,220.9,225.93,219.97,11005884,-0.35,3.01,-3.35,1.21,54.82,223.01,,0.0
2013-09-16,223.37,222.63,226.0,220.23,10647888,0.34,2.95,-2.61,1.28,56.05,223.11,,0.0
2013-09-17,221.4,225.8,226.53,221.03,6579115,1.12,2.99,-1.87,1.4,58.28,223.11,,0.0
2013-09-18,227.33,229.03,230.0,226.13,10132803,1.98,3.08,-1.1,1.53,60.48,223.12,,0.0
2013-09-19,232.27,236.97,237.67,232.17,14783796,3.26,3.49,-0.23,1.88,65.33,223.24,,0.0
2013-09-20,236.6,236.87,238.67,230.87,12846751,4.22,3.56,0.66,1.87,65.22,223.35,,0.0
2013-09-23,234.07,233.23,238.0,231.1,7868922,4.63,3.18,1.46,1.58,61.23,223.4,,0.0
2013-09-24,231.53,232.63,235.77,230.13,12601384,4.86,2.72,2.14,1.54,60.58,223.34,,0.0
2013-09-25,233.0,229.83,233.33,224.57,10854726,4.75,2.09,2.66,1.35,57.48,223.27,,0.0
2013-09-26,228.87,232.87,233.33,227.33,11848279,4.86,1.76,3.1,1.49,59.88,223.22,,0.0
2013-09-27,233.93,231.93,233.93,230.03,8281053,4.81,1.37,3.44,1.43,58.77,223.06,,0.0
2013-09-30,230.23,226.93,231.0,225.57,8331931,4.32,0.71,3.62,1.13,53.16,222.69,,0.0
2013-10-01,226.9,228.67,229.0,225.33,6400644,4.03,0.33,3.7,1.21,54.78,222.35,,0.0
2013-10-03,230.67,225.83,230.67,224.67,11574532,3.53,-0.14,3.67,1.07,51.64,221.94,,0.0
2013-10-04,225.83,226.57,227.83,223.57,6663289,3.15,-0.41,3.56,1.1,52.4,221.56,,0.0
2013-10-07,225.93,226.7,227.3,221.33,7841259,2.83,-0.59,3.42,1.11,52.54,221.08,,0.0
2013-10-08,228.17,231.77,232.43,226.4,8390913,2.95,-0.37,3.32,1.37,57.83,220.7,,0.0
2013-10-09,231.67,232.37,233.67,229.03,7784355,3.06,-0.21,3.27,1.41,58.42,220.57,,0.0
2013-10-10,231.13,231.43,233.87,229.8,5129638,3.04,-0.19,3.23,1.33,57.07,220.29,,0.0
2013-10-11,232.4,228.13,233.3,227.13,5345368,2.72,-0.4,3.12,1.1,52.49,220.08,,0.0
2013-10-14,229.0,226.53,229.0,225.77,4019941,2.32,-0.65,2.96,1.02,50.38,219.93,,0.0
2013-10-15,226.0,226.67,228.53,222.23,7515373,1.98,-0.79,2.77,1.02,50.57,219.91,,0.0
2013-10-17,226.67,230.33,231.0,226.13,6741910,1.99,-0.62,2.61,1.24,55.32,219.99,,0.0
2013-10-18,231.8,236.37,237.4,230.1,11753062,2.45,-0.13,2.58,1.62,61.83,220.28,,0.0
2013-10-21,236.67,229.8,237.33,228.67,9770466,2.27,-0.25,2.52,1.12,52.81,220.4,213.73,0.0
2013-10-22,228.27,227.7,229.87,227.0,6527044,1.93,-0.47,2.4,1.01,50.29,220.55,213.91,0.0
2013-10-23,228.1,227.73,229.67,225.67,7096191,1.64,-0.61,2.25,1.01,50.32,220.81,214.1,0.0
2013-10-24,228.27,228.5,232.23,226.8,9660393,1.46,-0.63,2.09,1.05,51.31,221.05,214.3,0.0
2013-10-25,229.93,226.7,231.33,224.0,8802369,1.16,-0.75,1.9,0.96,48.86,221.1,214.49,0.0
2013-10-28,225.33,218.63,225.33,217.53,20201310,0.26,-1.31,1.57,0.66,39.71,221.02,214.65,0.0
2013-10-29,218.2,218.6,221.37,215.33,17061031,-0.44,-1.61,1.17,0.66,39.68,220.93,214.79,0.0
2013-10-30,219.67,222.07,222.33,217.03,15703255,-0.71,-1.51,0.79,0.81,44.83,221.1,214.97,0.0
2013-10-31,220.9,223.33,224.33,220.23,16451853,-0.82,-1.29,0.47,0.87,46.61,221.38,215.15,0.0
2013-11-01,222.1,218.7,222.67,218.0,10340530,-1.26,-1.38,0.13,0.7,41.33,221.55,215.34,0.0
2013-11-05,219.4,212.67,219.93,212.07,19512898,-2.07,-1.76,-0.31,0.55,35.66,221.79,215.47,0.0
2013-11-06,213.33,212.47,215.03,211.47,9105288,-2.7,-1.91,-0.79,0.55,35.48,221.93,215.59,0.0
2013-11-07,212.7,213.63,215.87,210.0,10819576,-3.07,-1.82,-1.25,0.6,37.39,222.09,215.71,0.0
2013-11-08,213.9,213.03,215.8,211.47,6661995,-3.37,-1.7,-1.67,0.58,36.79,222.25,215.82,0.0
2013-11-11,211.93,211.1,214.6,208.73,9415746,-3.72,-1.64,-2.08,0.53,34.83,222.5,215.92,0.0
2013-11-12,212.0,213.27,213.93,211.2,6387645,-3.79,-1.36,-2.42,0.63,38.77,222.79,216.02,0.0
2013-11-13,213.33,209.43,213.33,209.0,7396816,-4.1,-1.34,-2.76,0.53,34.77,222.91,216.1,0.0
2013-11-14,208.0,209.63,212.0,208.0,6432993,-4.28,-1.21,-3.06,0.54,35.14,222.98,216.17,0.0
2013-11-18,210.67,217.4,218.0,210.67,12527794,-3.75,-0.55,-3.2,0.91,47.74,223.06,216.27,0.0
2013-11-19,217.93,215.67,218.43,215.0,7184038,-3.43,-0.19,-3.25,0.84,45.61,223.36,216.35,0.0
2013-11-20,215.57,213.83,217.23,213.33,11257588,-3.29,-0.04,-3.25,0.77,43.4,223.64,216.41,0.0
2013-11-21,212.87,208.63,213.33,207.4,9989587,-3.56,-0.24,-3.31,0.61,37.82,223.65,216.44,0.0
2013-11-22,209.97,205.8,210.6,205.17,8951782,-3.95,-0.51,-3.44,0.54,35.17,223.55,216.45,0.0
2013-11-25,207.57,210.8,211.27,207.33,6516747,-3.82,-0.3,-3.52,0.75,42.8,223.29,216.48,0.0
2013-11-26,210.17,207.17,210.8,206.03,10219503,-3.96,-0.35,-3.6,0.64,39.19,223.03,216.49,0.0
2013-11-27,206.03,209.43,210.13,206.03,7364247,-3.84,-0.19,-3.65,0.74,42.44,222.73,216.51,0.0
2013-11-28,210.67,209.0,211.2,208.0,10173414,-3.74,-0.07,-3.67,0.72,41.98,222.5,216.55,0.0
2013-11-29,208.7,213.6,214.0,208.7,7474752,-3.25,0.33,-3.59,0.94,48.42,222.32,216.6,0.0
2013-12-02,213.97,214.33,215.8,212.43,5085724,-2.78,0.65,-3.42,0.98,49.38,222.09,216.66,0.0
2013-12-03,214.63,212.8,214.63,211.63,5571166,-2.49,0.75,-3.24,0.9,47.39,221.76,216.71,0.0
2013-12-04,212.67,208.57,212.93,207.9,6589585,-2.58,0.53,-3.11,0.73,42.31,221.19,216.76,0.0
2013-12-05,210.67,205.83,212.3,205.03,15412309,-2.84,0.22,-3.05,0.65,39.37,220.57,216.79,0.0
2013-12-06,206.5,207.37,208.23,205.63,12720288,-2.88,0.14,-3.02,0.72,41.82,220.06,216.82,0.0
2013-12-09,210.67,208.7,211.73,207.1,9375442,-2.78,0.19,-2.97,0.78,43.93,219.58,216.87,0.0
2013-12-10,208.83,211.93,212.33,208.67,16106661,-2.41,0.45,-2.86,0.95,48.78,219.22,216.92,0.0
2013-12-11,211.33,213.9,214.5,211.33,10507287,-1.94,0.74,-2.67,1.06,51.53,218.84,216.99,0.0
2013-12-12,213.9,211.2,214.67,210.47,6252733,-1.76,0.73,-2.49,0.91,47.74,218.43,217.04,0.0
2013-12-13,210.4,210.2,211.67,208.23,7155219,-1.68,0.65,-2.33,0.87,46.38,218.09,217.09,0.0
2013-12-16,209.57,208.53,210.0,207.13,6392979,-1.73,0.48,-2.21,0.79,44.12,217.69,217.15,0.0
2013-12-17,209.9,210.2,210.57,208.07,8170761,-1.62,0.47,-2.09,0.88,46.91,217.38,217.23,0.0
2013-12-18,210.2,210.37,211.77,208.53,11976708,-1.5,0.47,-1.97,0.89,47.2,217.05,217.3,0.0
2013-12-19,211.33,209.1,211.67,207.4,11225016,-1.49,0.39,-1.87,0.83,45.22,216.7,217.38,0.0
2013-12-20,209.33,210.13,210.6,206.9,15025765,-1.38,0.4,-1.77,0.89,47.15,216.27,217.45,0.0
2013-12-23,210.13,212.8,213.27,209.9,8737722,-1.07,0.57,-1.63,1.08,51.9,215.87,217.53,0.0
2013-12-24,213.17,212.7,213.33,211.67,6601425,-0.82,0.65,-1.47,1.07,51.71,215.5,217.62,0.0
2013-12-26,212.73,213.5,214.27,211.8,15461170,-0.55,0.74,-1.29,1.14,53.16,215.21,217.71,0.0
2013-12-27,214.0,214.97,215.77,213.33,8181664,-0.22,0.86,-1.07,1.26,55.8,214.98,217.81,0.0
2013-12-30,214.67,214.93,216.0,213.33,5758996,0.04,0.89,-0.85,1.26,55.71,214.74,217.93,0.0
2013-12-31,215.33,214.57,216.0,213.53,5206776,0.22,0.85,-0.64,1.21,54.83,214.43,218.03,0.0
2014-01-01,214.87,214.93,215.6,214.07,1859278,0.38,0.81,-0.43,1.25,55.59,214.0,218.11,0.0
2014-01-02,214.9,209.97,216.67,209.53,6784786,0.11,0.43,-0.32,0.8,44.58,213.6,218.17,0.0
2014-01-03,210.0,209.83,210.67,206.9,11999877,-0.11,0.17,-0.28,0.8,44.31,213.24,218.22,0.0
2014-01-06,210.0,210.43,211.13,209.0,8155128,-0.24,0.03,-0.27,0.85,45.81,212.9,218.27,0.0
2014-01-07,211.0,211.13,211.6,208.5,7779138,-0.28,-0.01,-0.28,0.91,47.58,212.55,218.32,0.0
2014-01-08,211.67,211.23,212.0,209.17,7475487,-0.3,-0.02,-0.28,0.92,47.84,212.24,218.37,0.0
2014-01-09,211.13,210.4,211.13,208.43,7663869,-0.38,-0.08,-0.3,0.84,45.8,212.08,218.4,0.0
2014-01-10,211.8,215.07,216.33,209.33,9187308,-0.07,0.19,-0.26,1.32,56.95,212.01,218.46,0.0
2014-01-13,215.73,216.97,217.53,215.07,6358396,0.33,0.47,-0.14,1.53,60.51,211.9,218.52,0.0
2014-01-14,217.33,216.3,220.0,215.9,7568301,0.58,0.58,0.01,1.42,58.67,211.76,218.58,0.0
2014-01-15,216.73,219.23,219.67,214.23,8848785,1.01,0.8,0.21,1.77,63.85,211.77,218.66,0.0
2014-01-16,219.33,217.0,220.6,215.77,4745587,1.16,0.76,0.4,1.38,57.9,211.86,218.74,0.0
2014-01-17,217.33,216.57,218.67,215.0,11277892,1.22,0.66,0.56,1.31,56.8,211.94,218.8,0.0
2014-01-20,216.33,220.13,220.33,215.4,8607181,1.55,0.79,0.76,1.71,63.06,212.07,218.87,0.0
2014-01-21,220.17,219.37,221.57,219.0,6975030,1.72,0.77,0.95,1.57,61.03,212.2,218.94,0.0
2014-01-22,219.0,218.23,219.17,215.2,11368410,1.75,0.64,1.11,1.38,58.01,212.34,219.01,0.0
2014-01-23,217.57,219.3,220.0,216.87,6293119,1.83,0.58,1.25,1.5,60.01,212.46,219.08,0.0
2014-01-24,218.6,216.17,220.27,215.6,5127522,1.63,0.3,1.33,1.09,52.18,212.6,219.16,0.0
2014-01-27,213.67,216.13,217.0,212.43,9243978,1.45,0.09,1.35,1.09,52.08,212.73,219.27,0.0
2014-01-28,216.1,217.77,218.63,212.6,13114560,1.42,0.05,1.37,1.25,55.6,212.73,219.39,0.0
2014-01-29,218.2,216.67,219.0,216.13,9125380,1.29,-0.06,1.35,1.12,52.8,212.75,219.51,0.0
2014-01-30,214.37,216.4,217.13,212.0,15342453,1.16,-0.15,1.31,1.09,52.11,212.81,219.64,0.0
2014-01-31,216.6,216.73,217.13,214.73,9381582,1.07,-0.2,1.26,1.12,52.92,212.97,219.78,0.0
2014-02-03,215.1,213.53,216.5,213.13,6615352,0.73,-0.43,1.16,0.82,44.95,213.12,219.87,0.0
2014-02-04,212.33,216.6,217.17,210.6,12881443,0.7,-0.37,1.06,1.1,52.36,213.24,219.95,0.0
2014-02-05,215.0,212.63,216.5,211.67,9123972,0.35,-0.57,0.92,0.79,44.09,213.35,219.99,0.0
2014-02-06,213.33,216.37,216.87,211.0,11600998,0.37,-0.44,0.81,1.08,51.81,213.49,220.03,0.0
2014-02-07,218.0,215.63,218.0,213.47,11930079,0.33,-0.39,0.71,1.01,50.33,213.62,220.05,0.0
2014-02-10,215.03,216.67,216.9,214.0,6820141,0.37,-0.28,0.64,1.1,52.39,213.68,220.08,0.0
2014-02-11,216.07,216.73,217.5,215.03,7577668,0.4,-0.19,0.6,1.11,52.52,213.73,220.11,0.0
2014-02-12,217.0,213.7,218.0,212.67,9120990,0.18,-0.33,0.51,0.85,46.08,213.75,220.11,0.0
2014-02-13,213.8,211.27,215.33,210.17,4144252,-0.18,-0.56,0.37,0.71,41.66,213.8,220.1,0.0
2014-02-14,212.07,213.2,213.53,209.8,5808109,-0.32,-0.55,0.24,0.85,46.08,213.95,220.08,0.0
2014-02-17,214.0,213.4,214.83,211.7,4950972,-0.4,-0.51,0.11,0.87,46.53,214.07,220.06,0.0
2014-02-18,213.33,211.27,214.37,210.77,5848975,-0.63,-0.59,-0.04,0.74,42.45,214.12,220.0,0.0
2014-02-19,211.87,211.1,212.57,210.73,3234816,-0.82,-0.62,-0.2,0.73,42.14,214.1,219.95,0.0
2014-02-20,210.67,207.9,211.3,207.6,6814765,-1.21,-0.81,-0.4,0.58,36.59,213.98,219.91,0.0
2014-02-21,209.0,211.73,211.9,208.4,6881254,-1.2,-0.64,-0.56,0.84,45.79,213.99,219.85,0.0
2014-02-24,210.67,213.37,213.67,210.67,4149391,-1.05,-0.39,-0.66,0.97,49.19,214.06,219.77,0.0
2014-02-25,212.73,214.63,214.93,212.73,5354056,-0.81,-0.13,-0.69,1.07,51.69,214.18,219.7,0.0
2014-02-26,215.2,219.17,219.9,215.0,11931967,-0.26,0.34,-0.6,1.47,59.45,214.36,219.61,0.0
2014-02-28,216.63,218.43,221.33,216.63,11908644,0.12,0.58,-0.46,1.37,57.82,214.52,219.59,0.0
2014-03-03,218.53,219.47,220.63,217.37,9397141,0.5,0.76,-0.27,1.47,59.5,214.73,219.56,0.0
2014-03-04,220.27,221.1,222.67,218.8,9292992,0.92,0.95,-0.03,1.64,62.06,214.95,219.53,0.0
2014-03-05,221.17,222.2,222.63,219.63,6070314,1.32,1.08,0.24,1.76,63.72,215.13,219.52,0.0
2014-03-06,221.8,223.03,223.43,220.23,5680851,1.69,1.16,0.53,1.85,64.96,215.34,219.52,0.0
2014-03-07,221.4,225.43,226.27,220.67,20048755,2.15,1.3,0.85,2.16,68.35,215.58,219.53,0.0
2014-03-10,224.0,223.73,225.33,222.83,9000375,2.36,1.2,1.16,1.75,63.66,215.75,219.54,0.0
2014-03-11,223.6,222.67,224.2,219.2,9007797,2.4,1.0,1.4,1.55,60.85,215.91,219.54,0.0
2014-03-12,222.87,227.33,228.67,222.83,10328980,2.78,1.1,1.68,2.09,67.61,216.16,219.57,0.0
2014-03-13,227.57,228.93,231.2,227.53,6025216,3.18,1.2,1.98,2.28,69.55,216.44,219.61,0.0
2014-03-14,228.07,231.47,232.1,226.67,6641655,3.65,1.34,2.31,2.62,72.39,216.88,219.65,0.0
2014-03-18,233.33,237.27,238.0,231.77,13239241,4.45,1.71,2.74,3.45,77.53,217.42,219.71,0.0
2014-03-19,237.33,239.8,240.0,237.03,8512444,5.22,1.98,3.24,3.84,79.34,218.01,219.76,0.0
2014-03-20,239.03,237.2,239.03,234.87,11044590,5.56,1.86,3.7,2.68,72.85,218.53,219.77,0.0
2014-03-21,237.67,238.47,239.13,235.03,10778656,5.86,1.73,4.13,2.84,73.97,219.08,219.83,0.0
2014-03-24,237.37,240.43,242.2,236.9,10542523,6.19,1.64,4.54,3.11,75.64,219.68,219.91,0.0
2014-03-25,239.33,241.87,243.33,239.13,8674063,6.49,1.56,4.93,3.31,76.82,220.21,220.0,0.0
2014-03-26,242.0,239.37,242.37,235.83,14587482,6.45,1.21,5.24,2.38,70.46,220.66,220.08,0.0
2014-03-27,239.33,239.93,241.8,237.37,25478704,6.39,0.92,5.47,2.45,71.03,221.13,220.16,0.0
2014-03-28,241.0,238.97,241.0,236.0,9372795,6.2,0.58,5.61,2.18,68.56,221.53,220.24,0.0
2014-03-31,239.43,235.23,240.67,233.1,11999376,5.68,0.05,5.63,1.49,59.8,221.89,220.3,0.0
2014-04-01,235.67,234.63,235.73,230.57,9875086,5.15,-0.38,5.53,1.41,58.51,222.26,220.36,0.0
2014-04-02,235.07,229.57,235.33,226.9,25116402,4.28,-1.0,5.28,0.96,48.92,222.44,220.4,0.0
2014-04-03,229.73,230.6,231.77,227.17,10361127,3.63,-1.32,4.95,1.03,50.69,222.67,220.46,0.0
2014-04-04,231.27,229.83,232.53,228.2,10310553,3.02,-1.54,4.57,0.97,49.31,222.9,220.51,0.0
2014-04-07,229.83,230.3,231.2,227.1,11313192,2.55,-1.62,4.16,1.01,50.2,223.12,220.55,0.0
2014-04-09,230.4,231.97,233.0,228.67,9052317,2.28,-1.51,3.79,1.14,53.34,223.44,220.61,0.0
2014-04-10,232.13,229.23,233.13,228.67,10623774,1.82,-1.57,3.39,0.92,48.0,223.7,220.66,0.0
2014-04-11,228.53,229.0,229.87,226.9,11682093,1.43,-1.57,3.0,0.91,47.57,223.92,220.73,0.0
2014-04-15,228.47,227.3,229.3,224.47,6933711,0.97,-1.63,2.59,0.8,44.4,224.14,220.79,0.0
2014-04-16,227.3,230.7,231.77,227.3,6535506,0.86,-1.38,2.25,1.06,51.38,224.42,220.9,0.0
2014-04-17,231.47,235.5,235.83,229.33,8211265,1.16,-0.87,2.03,1.45,59.16,224.8,221.01,0.0
2014-04-21,234.93,235.6,237.13,232.73,6625584,1.38,-0.52,1.9,1.46,59.31,225.24,221.11,0.0
2014-04-22,235.27,233.83,236.03,232.7,4956247,1.4,-0.4,1.8,1.25,55.52,225.58,221.21,0.0
2014-04-23,234.67,235.47,236.67,232.37,11323411,1.53,-0.22,1.75,1.39,58.19,226.04,221.3,0.0
2014-04-24,235.47,235.47,235.47,235.47,0,1.61,-0.11,1.72,1.39,58.19,226.42,221.39,0.0
2014-04-25,235.8,228.97,237.33,228.33,6860335,1.14,-0.46,1.6,0.84,45.62,226.69,221.45,0.0
2014-04-28,230.3,228.0,230.3,226.67,7286196,0.68,-0.74,1.42,0.79,44.09,226.92,221.51,0.0
